deal_id,deal_date,customer_id,broker_id,property_id,offer_price,final_price,mortgage,loan_rate,status,close_date,channel,lead_source,notes_freeform,price_band,full_name,email,phone,city,annual_income,segment,broker_name,agency,experience_years,rating,city_broker,city_property,neighborhood,property_type,bedrooms,bathrooms,area_sqft,year_built,parking,furnishing,latitude,longitude,listing_price,status_property,amenities,age_years,condition,hoa_fee,energy_rating,school_score,walk_score
DEAL300053,2020-08-08,CUST101786,BRK50331,PROP206759,12132853,12704874.0,Yes,8.29,Closed,2020-09-08,Online Portal,Google Ads,see email,High,Vivaan Mehta,rohan.kulkarni259@outlook.com,5659994174.0,Pune,200001.0,Budget,Rohan Shah,CityHomes,3.0,4.5,Noida,Bengaluru,Satellite,Plot,1.0,1.0,857,2020.0,Yes,Furnished,24.385766,73.41572,11980739,Under Offer,"Parking, Garden, Gym, Security, CCTV",3.0,New,2480.0,A,41.0,58.0
DEAL300054,2023-06-09,CUST104877,BRK50245,PROP201494,11176233,11923456.0,Yes,9.8,Closed,2023-07-19,Referral,Newspaper,??,High,Vihaan Patel,aarav.agarwal632@example.com,8551320043.0,Surat,164188.0,Budget,Aarva Agarwal,HomeNest,1.0,4.2,Surat,Ahmedabad,Althan,Plot,1.0,2.0,1195,2009.0,Covered,Semi-Furnished,24.261747,76.461129,11426660,Sold,"Lift, Parking, Gym, Play Area, Garden",24.0,Good,3933.0,B,70.0,64.0
DEAL300055,2019-12-30,CUST104445,BRK50266,PROP205821,12119064,12071093.0,Yes,7.26,Closed,2020-03-08,Social Media,Facebook,urgent,High,Aditi Mehta,ishaan.sharma at yahoo.com,5401803890.0,Bangalore,486559.0,Premium,Rohan Shah,PropSquare,9.0,2.7,Hyderabad,Chennai,Althan,Apartment,1.0,4.0,1543,2015.0,No,Semi-Furnished,13.630073,79.520967,12425968,Sold,"CCTV, Power Backup, Wifi, Play Area",16.0,Old,2362.0,E,41.0,98.0
DEAL300056,2021-11-15,CUST101214,BRK50483,PROP201570,5479572,5796852.0,Yes,11.44,Pending,2023-10-11,Online Portal,Website,client wants quick close,Mid,Aarav Patel,aditi.iyer558@gmail.com,5233047873.0,Mumbai,311017.0,Premium,Anita Kulkarni,HomeNest,8.0,3.3,Surat,Gurugram,DLF Phase 3,Row House,1.0,2.0,1135,2002.0,No,Semi-Furnished,28.186095,86.995428,5723953,Sold,"Parking, Lift",19.0,Good,859.0,B,70.0,63.0
DEAL300057,2021-05-23,CUST104881,BRK50182,PROP201724,10934130,10582084.0,Yes,8.83,Closed,2021-08-20,Walk-in,Website,see email,High,Vihaan Chopra,vihaan.sharma199@gmail.com,4966369611.0,Noida,205709.0,Budget,Kabir Reddy,Skyline Realty,5.0,2.6,Noida,Pune,Kothrud,Studio,2.0,1.0,1405,1997.0,No,Furnished,21.287874,87.881688,11571097,Under Offer,"Play Area, CCTV, Power Backup, Garden",33.0,Old,2480.0,F,89.0,85.0
DEAL300058,2020-02-21,CUST103036,BRK50077,PROP207976,16736852,16230119.0,Yes,8.84,Cancelled,2023-10-11,Online Portal,Google Ads,client wants quick close,Luxury,Kabir Reddy,rohan.kulkarni840@example.com,2297877934.0,Jaipur,235933.0,Luxury,Aditi Singh,PropSquare,4.0,4.8,Delhi,Delhi,Sector 62,Plot,2.0,1.0,1268,2002.0,No,Unfurnished,21.717788,82.491928,17540491,Sold,"CCTV, Gym, Lift, Power Backup, Intercom",14.0,New,2386.0,B,99.0,52.0
DEAL300059,2019-08-21,CUST102799,BRK50047,PROP201470,7575990,7245856.0,Yes,9.23,Closed,2019-10-18,Online Portal,Instagram,client wants quick close,Mid,Kabir Shah,vivaan.kulkarni821@example.com,8170734365.0,Ahmedabad,262158.0,Mid,Rahul Das,CityHomes,5.0,3.0,Gurugram,Noida,Kothrud,Penthouse,1.0,2.0,1067,2004.0,Street,Unfurnished,28.492772,77.57412,7362551,Under Offer,"Club House, Gym, Wifi, CCTV",11.0,New,1381.0,A,62.0,64.0
DEAL300060,2025-01-31,CUST104499,BRK50388,PROP206803,11515738,12248757.0,Yes,8.45,Cancelled,2023-10-11,Email Campaign,Facebook,ok,High,Anaya Gupta,diya.kulkarni356@outlook.com,4700986231.0,Delhi,100113.0,Budget,Sachin Chopra,Skyline Realty,5.0,4.5,Pune,Chennai,Kothrud,Row House,3.0,2.0,915,2020.0,No,Unfurnished,20.800208,82.048106,12373416,Withdrawn,"Intercom, Parking, Power Backup",31.0,Needs Renovation,1716.0,A,90.0,33.0
DEAL300061,2019-03-07,CUST103653,BRK50234,PROP200204,5705666,5450090.0,Yes,11.48,Closed,2019-05-08,Referral,Facebook,client wants quick close,Mid,Vivaan Nair,vihaan.gupta813@gmail.com,7523073883.0,Ahmedabad,126291.0,Premium,Ishaan Mehta,CityHomes,5.0,3.0,Noida,Jaipur,T Nagar,Apartment,2.0,2.0,1289,2006.0,Covered,Semi-Furnished,22.53216,87.694276,5848286,Sold,"Intercom, Power Backup, Security, Gym",3.0,Good,2945.0,E,46.0,64.0
DEAL300062,2024-07-22,CUST101143,BRK50485,PROP206109,11082554,10831597.0,Yes,10.65,Cancelled,2023-10-11,Online Portal,Billboard,client wants quick close,High,Ishaan Sharma,sachin.reddy394@outlook.com,2581956206.0,Kolkata,90812.0,Mid,Vivaan Reddy,PropSquare,2.0,4.3,Pune,Noida,Salt Lake,Apartment,1.0,3.0,1310,1994.0,Street,Unfurnished,26.829903,73.246473,12292823,Under Offer,"Power Backup, Lift, CCTV, Play Area, Pool",1.0,Good,783.0,E,71.0,64.0
DEAL300063,2020-10-26,CUST102437,BRK50010,PROP206507,4964158,4858303.0,Yes,9.23,Cancelled,2023-10-11,Walk-in,Newspaper,??,Mid,Anaya Shah,priya.sharma717@example.com,2633477579.0,Noida,293742.0,Mid,Rohan Singh,HomeNest,4.0,2.9,Mumbai,Kolkata,Andheri,Studio,2.0,2.0,2162,2020.0,Street,Furnished,18.969353,81.145139,5219039,Withdrawn,"Lift, Power Backup, Intercom",36.0,Needs Renovation,1731.0,C,76.0,43.0
DEAL300064,2020-06-08,CUST103702,BRK50415,PROP206544,12515963,12249046.0,Yes,8.09,Closed,2020-07-13,Walk-in,Google Ads,ok,High,Vihaan Chopra,arjun.nair at gmail.com,8157270589.0,Bangalore,98672.0,Budget,Vihaan Reddy,CityHomes,1.0,4.8,Mumbai,Bengaluru,Sector 62,Penthouse,2.0,3.0,465,1988.0,Street,Semi-Furnished,20.408585,86.234219,12993850,Under Offer,"Club House, Parking, Gym",20.0,Needs Renovation,2817.0,D,45.0,67.0
DEAL300065,2020-06-27,CUST103057,BRK50476,PROP202637,10380107,8959426.0,Yes,7.56,Pending,2023-10-11,Referral,Facebook,urgent,High,Rahul Agarwal,arjun.nair at gmail.com,3631157643.0,Hyderabad,139084.0,Budget,Kabir Nair,PropSquare,12.0,4.2,Chennai,Noida,Indiranagar,Plot,2.0,1.0,1261,1998.0,Yes,Unfurnished,19.876323,86.656965,10211928,Active,"Wifi, Play Area, Garden",7.0,New,1459.0,C,55.0,58.0
DEAL300066,2022-01-01,CUST103526,BRK50027,PROP205397,1659569,1717406.0,Yes,9.83,Closed,2022-02-24,Social Media,Instagram,urgent,Low,Priya Kapoor,priya.gupta717@example.com,8396067353.0,Ahmedabad,42141.0,Budget,Priya Nair,PropSquare,3.0,3.4,Hyderabad,Bangalore,T Nagar,Studio,2.0,1.0,1466,1995.0,Street,Unfurnished,27.020572,83.203031,1650000,Active,"Parking, Club House, Pool, CCTV, Power Backup",3.0,Old,2264.0,C,83.0,46.0
DEAL300067,2019-12-31,CUST101456,BRK50070,PROP204818,13696245,14019257.0,Yes,10.39,Closed,2020-01-11,Email Campaign,Facebook,??,High,Ishaan Agarwal,diya.reddy865@yahoo.com,7970729176.0,Pune,363296.0,Luxury,Aditi Sharma,Skyline Realty,10.0,4.0,Noida,Surat,Banjara Hills,Plot,2.0,2.0,935,2015.0,Covered,Furnished,24.819169,83.502657,13994473,Sold,"Club House, CCTV, Security, Intercom, Wifi",18.0,Old,3504.0,F,41.0,51.0
DEAL300068,2023-05-09,CUST102113,BRK50249,PROP201250,12472182,11868697.0,Yes,9.82,Closed,2023-05-22,Social Media,Broker Referral,ok,High,Anaya Gupta,priya.singh504@outlook.com,5083858341.0,Bengaluru,44759.0,Luxury,Rahul Reddy,CityHomes,2.0,2.9,Noida,Jaipur,DLF Phase 3,Penthouse,2.0,2.0,1788,2002.0,Street,Unfurnished,24.153958,73.621052,12832206,Under Offer,"Gym, Play Area",8.0,New,3298.0,C,73.0,69.0
DEAL300069,2024-07-14,CUST103389,BRK50221,PROP205341,9496039,9501925.0,Yes,7.79,Closed,2024-09-09,Social Media,Website,see email,High,Aarav Reddy,aditi.reddy912@gmail.com,8929558107.0,New Delhi,288025.0,Luxury,Anita Singh,Skyline Realty,6.0,3.0,Ahmedabad,Surat,T Nagar,Studio,3.0,1.0,880,1996.0,Covered,Furnished,24.200451,82.518008,9796173,Sold,"Gym, Garden",35.0,Good,2667.0,C,87.0,64.0
DEAL300070,2021-04-20,CUST100438,BRK50234,PROP200386,6560290,6679183.0,Yes,7.45,Closed,2021-05-21,Social Media,Google Ads,??,Mid,Anita Agarwal,sachin.singh26@gmail.com,6632720239.0,Surat,196455.0,Mid,Ishaan Mehta,CityHomes,5.0,3.0,Noida,Jaipur,T Nagar,Penthouse,2.0,2.0,1237,1998.0,Street,Furnished,21.42609,76.018989,7179975,Under Offer,"Gym, Play Area, Club House, Parking, CCTV",20.0,New,433.0,A,61.0,74.0
DEAL300071,2023-03-07,CUST103083,BRK50117,PROP206571,12513804,13009160.0,Yes,7.4,Pending,2023-10-11,Cold Call,Instagram,client wants quick close,High,Kabir Kulkarni,vivaan.singh644@yahoo.com,6045890702.0,Jaipur,108242.0,Mid,Aditi Shah,PropSquare,2.0,5.0,New Delhi,Chennai,Andheri,Apartment,3.0,1.0,1299,2018.0,Street,Semi-Furnished,17.617625,82.08246,13887161,Withdrawn,"Garden, Security, Wifi, Lift",19.0,Good,2480.0,E,86.0,89.0
DEAL300072,2019-05-11,CUST103432,BRK50029,PROP205916,9626792,10369446.0,No,11.49,Cancelled,2023-10-11,Cold Call,Newspaper,client wants quick close,High,Diya Shah,diya.sharma39@yahoo.com,5577000982.0,Kolkata,219344.0,Premium,Aditi Chopra,PropHub,17.0,3.4,Kolkata,Jaipur,Kothrud,Apartment,1.0,2.0,1447,2024.0,Yes,Furnished,16.847214,86.837941,10242260,Under Offer,"Security, Club House, Play Area, Pool",15.0,Good,4943.0,A,84.0,64.0
DEAL300073,2019-02-03,CUST102947,BRK50098,PROP202989,7277541,7462065.0,No,10.5,Cancelled,2023-10-11,Email Campaign,Billboard,see email,Mid,Sneha Khan,rohan.singh430@yahoo.com,1758428613.0,Delhi,140999.0,Mid,Anita Khan,PropHub,6.0,4.8,Ahmedabad,Jaipur,Sector 62,Villa,1.0,1.0,791,1988.0,Covered,Semi-Furnished,28.216471,83.426469,7732266,Withdrawn,"Play Area, Parking, Garden, Power Backup, Gym",26.0,Good,3584.0,B,99.0,81.0
DEAL300074,2024-03-01,CUST104672,BRK50003,PROP201166,11461110,12313727.0,No,10.78,Closed,2024-04-20,Walk-in,Instagram,client wants quick close,High,Ishaan Patel,diya.shah809@example.com,7925918077.0,Kolkata,119298.0,Mid,Sachin Nair,CityHomes,7.0,4.3,Surat,Gurugram,DLF Phase 3,Villa,2.0,3.0,1698,2002.0,Covered,Semi-Furnished,22.756387,79.74975,12640777,Active,"CCTV, Garden, Security, Wifi, Intercom",0.0,Needs Renovation,0.0,A,65.0,31.0
DEAL300075,2018-05-26,CUST104908,BRK50311,PROP206260,9863600,9592691.0,No,11.32,Cancelled,2023-10-11,Walk-in,Newspaper,ok,High,Kabir Shah,sneha.kulkarni912@example.com,1338639456.0,Mumbai,191211.0,Premium,Diay Chopra,PropSquare,11.0,3.9,Chennai,Chennai,Satellite,Plot,2.0,2.0,1129,2004.0,Yes,Unfurnished,17.92777,87.642742,9691406,Sold,"Parking, Gym, Pool",14.0,Good,1439.0,C,88.0,30.0
DEAL300076,2021-04-11,CUST101185,BRK50219,PROP204202,14019599,13447146.0,No,9.74,Closed,2021-05-01,Cold Call,Facebook,urgent,High,Aditi Nair,kabir.gupta79@example.com,9655833519.0,Hyderabad,333212.0,Mid,Rahul Gupta,HomeNest,1.0,3.3,Kolkata,Bangalore,Satellite,Studio,2.0,1.0,1660,2012.0,No,Unfurnished,25.19752,77.17575,15401041,Sold,"Wifi, Parking",19.0,Old,2480.0,B,88.0,63.0
DEAL300077,2018-12-20,CUST100985,BRK50069,PROP205197,11642141,11827273.0,No,8.73,Cancelled,2023-10-11,Walk-in,Billboard,client wants quick close,High,Sachin Singh,anita.kapoor494@outlook.com,1564387964.0,Chennai,161108.0,Budget,Arjun Chopra,PropSquare,3.0,3.8,Mumbai,Pune,Salt Lake,Penthouse,3.0,2.0,1821,2003.0,No,Semi-Furnished,18.687738,75.642873,12918151,Under Offer,"Garden, Wifi, Gym",29.0,Needs Renovation,2480.0,B,72.0,94.0
DEAL300078,2022-11-11,CUST102730,BRK50116,PROP204526,7721772,7774692.0,Yes,7.16,Closed,2022-12-07,Online Portal,Newspaper,??,Mid,Priya Singh,arjun.nair at gmail.com,8418369607.0,Bangalore,235839.0,Budget,Arjun Chopra,HomeNest,2.0,3.6,Delhi,Bangalore,Satellite,Studio,3.0,1.0,1289,2011.0,Street,Semi-Furnished,21.273086,75.791893,8370659,Sold,"Wifi, Garden, Lift, Parking",12.0,Good,2283.0,A,89.0,34.0
DEAL300079,2018-05-09,CUST103453,BRK50159,PROP205919,4582289,4459447.0,No,9.16,Pending,2023-10-11,Referral,Google Ads,urgent,Mid,Arjun Nair,vihaan.shah790@yahoo.com,5583986172.0,Mumbai,176859.0,Mid,Diya Shah,PropSquare,6.0,3.2,Jaipur,Bengaluru,Indiranagar,Plot,3.0,1.0,1732,1994.0,Covered,Unfurnished,23.178235,84.774368,4495853,Sold,"Intercom, Security",5.0,Old,3137.0,D,94.0,39.0
DEAL300080,2025-05-03,CUST102106,BRK50087,PROP205736,11531882,11878450.0,No,7.21,Closed,2025-06-05,Referral,Newspaper,urgent,High,Vihaan Das,rohan.nair351@gmail.com,6814495992.0,Surat,357053.0,Mid,Vihaan Nair,PropHub,3.0,2.7,Hyderabad,Kolkata,Indiranagar,Penthouse,2.0,1.0,1065,2024.0,No,Semi-Furnished,14.202734,78.800694,12058211,Active,"CCTV, Wifi",9.0,Good,2484.0,B,44.0,77.0
DEAL300081,2024-11-04,CUST104380,BRK50059,PROP203258,4901288,5254950.0,No,9.38,Closed,2025-02-01,Walk-in,Website,ok,Mid,Mira Kulkarni,arjun.patel at yahoo.com,5162554067.0,New Delhi,203728.0,Mid,Aarav Khan,Skyline Realty,1.0,3.3,Pune,Hyderabad,Andheri,Plot,1.0,3.0,885,1988.0,Yes,Furnished,16.721685,83.698499,5426062,Active,"Wifi, Club House",16.0,Old,2384.0,E,98.0,64.0
DEAL300082,2019-11-29,CUST102288,BRK50196,PROP204062,8758491,9019154.0,No,7.14,Pending,2023-10-11,Online Portal,Billboard,urgent,High,Anita Shah,arjun.kulkarni149@example.com,9788500999.0,Hyderabad,338397.0,Luxury,Sneha Chopra,HomeNest,3.0,4.3,Pune,Ahmedabad,Andheri,Row House,1.0,1.0,1518,1988.0,Covered,Unfurnished,20.313713,86.914433,8472347,Withdrawn,"Power Backup, Gym, Lift, Play Area",18.0,New,2365.0,C,61.0,37.0
DEAL300083,2024-05-15,CUST101019,BRK50052,PROP205448,5411769,5366844.0,Yes,10.54,Closed,2024-07-21,Online Portal,Website,urgent,Mid,Sneha Kulkarni,vivaan.chopra837@yahoo.com,4990902223.0,Surat,275947.0,Mid,Aarav Singh,PropHub,5.0,3.2,Noida,Delhi,Althan,Row House,3.0,1.0,921,2000.0,Street,Unfurnished,27.068026,80.741385,5856213,Active,"CCTV, Club House",21.0,New,2758.0,C,99.0,75.0
DEAL300084,2020-08-07,CUST102592,BRK50337,PROP204771,8844292,8427774.0,Yes,8.16,Closed,2020-09-20,Walk-in,Google Ads,client wants quick close,High,Mira Gupta,vihaan.khan13@yahoo.com,4081226496.0,Pune,90324.0,Budget,Kabir Gupta,PropHub,5.0,3.2,Surat,Pune,Indiranagar,Penthouse,2.0,3.0,443,2012.0,Covered,Furnished,23.187709,80.317073,8762416,Sold,"Wifi, Lift, Play Area, Pool, Power Backup",19.0,New,1098.0,B,50.0,42.0
DEAL300085,2018-08-21,CUST100414,BRK50436,PROP202590,6292080,6152633.0,No,8.0,Pending,2023-10-11,Referral,Facebook,ok,Mid,Aditi Gupta,aarav.patel242@example.com,4195166924.0,Pune,150415.0,Luxury,Anaya Patel,PropHub,5.0,4.0,Jaipur,Mumbai,Althan,Apartment,3.0,3.0,1294,1994.0,Street,Semi-Furnished,18.284488,85.469654,6007331,Withdrawn,"Play Area, Gym, Club House, Lift",19.0,New,3720.0,F,70.0,94.0
DEAL300086,2018-01-12,CUST101852,BRK50428,PROP206896,11474013,10919337.0,Yes,9.58,Closed,2018-01-24,Cold Call,Google Ads,urgent,High,Aditi Sharma,anita.agarwal944@outlook.com,9823191776.0,Gurugram,328221.0,Luxury,Arjun Agarwal,PropHub,1.0,3.4,Chennai,Ahmedabad,Althan,Penthouse,1.0,2.0,1198,1982.0,Street,Unfurnished,13.613906,82.622167,11712877,Active,"Wifi, Club House, Intercom, Gym, Parking",28.0,Old,1879.0,C,79.0,84.0
DEAL300087,2022-12-13,CUST103357,BRK50096,PROP200635,7965345,8495993.0,No,10.17,Cancelled,2023-10-11,Referral,Facebook,urgent,High,Rahul Iyer,aarav.khan91@outlook.com,8418867644.0,Surat,193373.0,Mid,Rahul Iyer,CityHomes,3.0,4.7,Surat,Gurugram,Salt Lake,Studio,2.0,2.0,1810,1981.0,Covered,Unfurnished,17.68372,80.473577,8132229,Sold,"Play Area, Security, Parking",16.0,New,3327.0,F,81.0,57.0
DEAL300088,2018-12-26,CUST103471,BRK50236,PROP200141,16035104,15560711.0,Yes,8.24,Closed,2019-03-14,Online Portal,Billboard,urgent,Luxury,Priya Sharma,aditi.chopra405@example.com,7645956821.0,Chennai,133069.0,Luxury,Priya Agarwal,CityHomes,6.0,3.1,Bangalore,Noida,Kothrud,Plot,1.0,1.0,1104,1986.0,Street,Unfurnished,18.723727,81.300319,15457225,Active,"Gym, Play Area, Security, Wifi",27.0,Old,2395.0,E,57.0,87.0
DEAL300089,2023-06-05,CUST102428,BRK50395,PROP200593,10109545,9950838.0,No,8.17,Closed,2023-08-20,Walk-in,Facebook,urgent,High,Priya Sharma,kabir.chopra560@example.com,4906972828.0,Bangalore,154736.0,Premium,Vihaan Kapoor,PropSquare,9.0,3.8,Bengaluru,Hyderabad,T Nagar,Villa,3.0,3.0,1835,1991.0,Street,Semi-Furnished,16.00699,80.731414,10419372,Under Offer,"Gym, Power Backup, Garden, Security, Play Area",19.0,Needs Renovation,2028.0,C,75.0,38.0
DEAL300090,2018-08-18,CUST103270,BRK50276,PROP200341,9810557,10189338.0,No,10.65,Closed,2018-09-01,Online Portal,Instagram,??,High,Diya hSarma,aditi.patel76@yahoo.com,4483051274.0,Pune,396076.0,Mid,Rahul Shah,PropSquare,4.0,3.8,Chennai,Delhi,T Nagar,Row House,1.0,2.0,1887,1999.0,No,Semi-Furnished,25.324768,86.984427,10863328,Active,"Garden, Parking",16.0,Needs Renovation,2212.0,D,69.0,55.0
DEAL300091,2022-06-09,CUST100924,BRK50394,PROP200068,4757624,4532513.0,Yes,9.7,Pending,2023-10-11,Email Campaign,Billboard,see email,Mid,Vihaan Agarwal,sneha.nair429@example.com,895381280.0,Noida,104955.0,Luxury,Vihaan Kapoor,PropSquare,4.0,3.5,Jaipur,Gurugram,T Nagar,Studio,2.0,2.0,667,2023.0,Covered,Semi-Furnished,14.019578,76.512016,5172714,Sold,"Security, Club House, Parking",34.0,Needs Renovation,1066.0,C,70.0,51.0
DEAL300092,2025-08-02,CUST102061,BRK50485,PROP203889,1549617,1653302.0,Yes,9.72,Cancelled,2023-10-11,Referral,Newspaper,urgent,Low,Sachin Shah,sneha.gupta809@example.com,9601718101.0,Noida,92081.0,Luxury,Vivaan Reddy,PropSquare,2.0,4.3,Pune,Gurugram,Salt Lake,Penthouse,3.0,2.0,760,2018.0,Street,Unfurnished,20.008285,86.633786,1500000,Sold,"Lift, Power Backup, Wifi, Pool",33.0,Old,2480.0,B,94.0,72.0
DEAL300093,2019-07-17,CUST104715,BRK50199,PROP204142,3406787,3516297.0,Yes,7.41,Closed,2019-09-28,Referral,Broker Referral,urgent,Mid,Kabir Mehta,rahul.gupta367@example.com,983340359.0,Gurugram,203107.0,Luxury,Ishaan Gupta,PropHub,9.0,2.9,Noida,Kolkata,Malviya Nagar,Studio,2.0,1.0,2081,2000.0,Yes,Unfurnished,23.891623,82.365969,3344575,Under Offer,"Garden, Wifi, CCTV, Parking",39.0,New,3882.0,F,70.0,30.0
DEAL300094,2019-05-22,CUST100647,BRK50260,PROP205195,7305031,7801538.0,Yes,7.49,Pending,2023-10-11,Online Portal,Instagram,??,Mid,Anita Chopra,rohan.iyer745@yahoo.com,8690065909.0,Pune,161269.0,Budget,Arjun Mehta,CityHomes,13.0,4.0,Kolkata,Noida,DLF Phase 3,Plot,2.0,2.0,1468,2003.0,Covered,Unfurnished,20.415352,86.316695,8099014,Withdrawn,"Parking, Wifi",0.0,Needs Renovation,3244.0,F,63.0,73.0
DEAL300095,2020-05-24,CUST100181,BRK50056,PROP204614,12805460,13662507.0,No,9.23,Closed,2020-07-29,Email Campaign,Website,urgent,High,aSchin Shah,sachin.shah674@yahoo.com,9853486101.0,Chennai,205096.0,Luxury,Aarav Mehta,CityHomes,3.0,2.8,Noida,Ahmedabad,Andheri,Penthouse,1.0,1.0,1204,2004.0,Street,Furnished,21.423765,83.810513,13667330,Sold,"Intercom, Pool, Power Backup, CCTV",12.0,Needs Renovation,1561.0,E,56.0,78.0
DEAL300096,2021-05-09,CUST102096,BRK50419,PROP201588,9013596,9037717.0,Yes,7.48,Closed,2021-06-21,Walk-in,Billboard,urgent,High,Priya Gupta,sneha.sharma805@outlook.com,5358528642.0,Hyderabad,85505.0,Budget,Aarav Chopra,CityHomes,7.0,4.4,Gurugram,Pune,Kothrud,Plot,3.0,1.0,733,2010.0,Yes,Furnished,22.563168,86.770986,9482756,Sold,"Gym, Power Backup, Wifi",13.0,Needs Renovation,2684.0,B,51.0,48.0
DEAL300097,2024-09-16,CUST104125,BRK50226,PROP205555,9489354,9552659.0,No,8.68,Pending,2023-10-11,Email Campaign,Facebook,urgent,High,Arjun Singh,mira.shah685@gmail.com,5537548020.0,Jaipur,78600.0,Premium,Arjun Khan,UrbanKeys,4.0,2.9,Ahmedabad,Mumbai,DLF Phase 3,Villa,1.0,2.0,1097,2003.0,Street,Semi-Furnished,22.833922,79.449273,9089710,Active,"Garden, Lift, Parking",32.0,Old,713.0,E,85.0,80.0
DEAL300098,2022-07-28,CUST102446,BRK50176,PROP204307,7013922,7257372.0,Yes,9.99,Closed,2022-08-29,Referral,Facebook,ok,Mid,Aarav Nair,rohan.chopra242@example.com,54968541.0,Surat,111348.0,Mid,Sneha Niar,UrbanKeys,1.0,4.6,Mumbai,Chennai,Kothrud,Studio,3.0,2.0,951,2020.0,Yes,Unfurnished,23.364151,85.827163,7710815,Withdrawn,"Parking, CCTV, Wifi",21.0,Needs Renovation,4014.0,B,97.0,46.0
DEAL300099,2024-02-14,CUST104340,BRK50345,PROP203933,5340554,5468654.0,Yes,10.64,Pending,2023-10-11,Walk-in,Broker Referral,urgent,Mid,Vivaan Iyer,diya.singh216@example.com,8422167334.0,Pune,250512.0,Mid,Sneha Mehta,UrbanKeys,3.0,3.4,Delhi,Gurugram,Indiranagar,Studio,1.0,2.0,894,2021.0,Street,Unfurnished,17.462225,82.665142,5685876,Withdrawn,"Parking, Gym, Pool",2.0,Old,4213.0,F,69.0,67.0
DEAL300100,2018-05-12,CUST101904,BRK50255,PROP207390,9024138,8752957.0,Yes,9.16,Closed,2018-05-29,Online Portal,Facebook,urgent,High,Mira Chopra,anita.shah205@example.com,6754959395.0,Bangalore,161108.0,Budget,Ishaan Chopra,HomeNest,6.0,3.2,Pune,Pune,Althan,Plot,2.0,1.0,822,2005.0,Covered,Furnished,25.580389,72.596502,9922376,Under Offer,"Gym, Intercom, Power Backup, Wifi, Play Area",19.0,Good,2714.0,F,83.0,68.0
DEAL300101,2025-08-01,CUST100790,BRK50309,PROP207386,1872847,1798993.0,Yes,7.59,Cancelled,2023-10-11,Referral,Facebook,urgent,Low,Rahul Gupta,vihaan.agarwal38@gmail.com,6520321556.0,Chennai,166036.0,Mid,Kabir Chopra,Skyline Realty,5.0,3.7,Gurugram,Gurugram,Malviya Nagar,Plot,1.0,2.0,1212,2016.0,Street,Furnished,24.571194,84.301861,2027028,Withdrawn,"Gym, Club House, CCTV",21.0,Needs Renovation,3413.0,B,81.0,78.0
DEAL300102,2025-02-15,CUST103757,BRK50392,PROP203032,13441501,13060473.0,Yes,9.99,Closed,2025-05-12,Cold Call,Broker Referral,client wants quick close,High,Rahul Agarwal,arjun.reddy978@example.com,8959759642.0,Chennai,118088.0,Mid,Arjun Agarwal,CityHomes,10.0,3.6,Surat,Chennai,Sector 62,Plot,2.0,2.0,1258,1994.0,Covered,Furnished,25.761044,86.766991,14139279,Under Offer,"CCTV, Parking",19.0,Old,2291.0,A,70.0,39.0
DEAL300103,2025-01-16,CUST101572,BRK50060,PROP204527,13842661,13612168.0,Yes,8.57,Closed,2025-03-18,Email Campaign,Broker Referral,see email,High,Ishaan Gupta,vivaan.singh229@gmail.com,5083858341.0,New Delhi,132139.0,Luxury,Rahul Sharma,HomeNest,2.0,5.0,Noida,Delhi,Kothrud,Penthouse,2.0,3.0,1652,1990.0,No,Semi-Furnished,23.225445,73.133548,13289482,Active,"CCTV, Gym",21.0,Needs Renovation,3938.0,C,81.0,72.0
DEAL300104,2018-12-27,CUST102040,BRK50356,PROP204907,12358254,12902693.0,Yes,8.38,Closed,2019-01-17,Social Media,Instagram,urgent,High,Rahul Patel,sachin.nair at gmail.com,5060682897.0,Bengaluru,77779.0,Premium,Ishaan Patel,Skyline Realty,5.0,2.6,Ahmedabad,Delhi,Banjara Hills,Villa,3.0,4.0,863,2003.0,Street,Semi-Furnished,14.828985,80.671118,12107713,Under Offer,"Garden, Wifi, Power Backup, Pool",27.0,New,3368.0,E,89.0,55.0
DEAL300105,2018-04-27,CUST103882,BRK50224,PROP201932,8183489,8548228.0,Yes,9.69,Pending,2023-10-11,Online Portal,Broker Referral,urgent,High,Sneha Agarwal,rahul.gupta126@outlook.com,9590438010.0,Ahmedabad,148658.0,Luxury,Sachin Mehta,CityHomes,11.0,4.9,Hyderabad,New Delhi,Malviya Nagar,Plot,4.0,2.0,1314,1982.0,Covered,Semi-Furnished,24.218544,73.289839,8299795,Active,"Gym, Garden, Power Backup, Wifi",13.0,Good,2480.0,C,54.0,54.0
DEAL300106,2022-05-30,CUST101649,BRK50262,PROP204979,7479663,7730560.0,Yes,10.58,Closed,2022-08-05,Online Portal,Facebook,??,Mid,Ishaan Das,priya.reddy at outlook.com,3754970527.0,Mumbai,232171.0,Luxury,Arju nChopra,CityHomes,2.0,4.2,Mumbai,Noida,Satellite,Villa,3.0,1.0,1513,1985.0,No,Furnished,17.090574,76.519618,7359430,Active,"Gym, Pool, Garden, Club House, Security",5.0,New,2495.0,B,56.0,53.0
